"","elementId","type","substitutionGroup","periodType","abstract","nillable","balance","ns"
"3034","ifrs_TaxBenefitArisingFromPreviouslyUnrecognisedTaxLossTaxCreditOrTemporaryDifferenceOfPriorPeriodUsedToReduceCurrentTaxExpense","xbrli:monetaryItemType","xbrli:item","duration",NA,"true","credit","http://xbrl.iasb.org/taxonomy/2010-04-30/ifrs"
"3035","ifrs_TaxBenefitArisingFromPreviouslyUnrecognisedTaxLossTaxCreditOrTemporaryDifferenceOfPriorPeriodUsedToReduceDeferredTaxExpense","xbrli:monetaryItemType","xbrli:item","duration",NA,"true","credit","http://xbrl.iasb.org/taxonomy/2010-04-30/ifrs"
"3036","ifrs_TaxEffectFromChangeInTaxRate","xbrli:monetaryItemType","xbrli:item","duration",NA,"true","debit","http://xbrl.iasb.org/taxonomy/2010-04-30/ifrs"
"3037","ifrs_TaxEffectOfExpenseNotDeductibleInDeterminingTaxableProfitTaxLoss","xbrli:monetaryItemType","xbrli:item","duration",NA,"true","debit","http://xbrl.iasb.org/taxonomy/2010-04-30/ifrs"
"3038","ifrs_TaxEffectOfForeignTaxRates","xbrli:monetaryItemType","xbrli:item","duration",NA,"true","debit","http://xbrl.iasb.org/taxonomy/2010-04-30/ifrs"
"3039","ifrs_TaxEffectOfRevenuesExemptFromTaxation","xbrli:monetaryItemType","xbrli:item","duration",NA,"true","debit","http://xbrl.iasb.org/taxonomy/2010-04-30/ifrs"
"3040","ifrs_TaxEffectOfTaxLosses","xbrli:monetaryItemType","xbrli:item","duration",NA,"true","debit","http://xbrl.iasb.org/taxonomy/2010-04-30/ifrs"
"3041","ifrs_TaxExpenseIncome","xbrli:monetaryItemType","xbrli:item","duration",NA,"true","debit","http://xbrl.iasb.org/taxonomy/2010-04-30/ifrs"
"3042","ifrs_TaxExpenseIncomeAtApplicableTaxRate","xbrli:monetaryItemType","xbrli:item","duration",NA,"true","debit","http://xbrl.iasb.org/taxonomy/2010-04-30/ifrs"
"3043","ifrs_TaxExpenseIncomeFromChangeInValuationAllowance","xbrli:monetaryItemType","xbrli:item","duration",NA,"true","debit","http://xbrl.iasb.org/taxonomy/2010-04-30/ifrs"
"3044","ifrs_TaxExpenseIncomeRelatingToChangesInAccountingPoliciesAndErrorsIncludedInProfitOrLoss","xbrli:monetaryItemType","xbrli:item","duration",NA,"true","debit","http://xbrl.iasb.org/taxonomy/2010-04-30/ifrs"
"3045","ifrs_TaxExpenseOfDiscontinuedOperationAbstract","xbrli:stringItemType","xbrli:item","duration","true","true",NA,"http://xbrl.iasb.org/taxonomy/2010-04-30/ifrs"
"3046","ifrs_TaxExpenseRelatingToGainLossOnDiscontinuance","xbrli:monetaryItemType","xbrli:item","duration",NA,"true","debit","http://xbrl.iasb.org/taxonomy/2010-04-30/ifrs"
"3047","ifrs_TaxExpenseRelatingToProfitLossFromOrdinaryActivitiesOfDiscontinuedOperations","xbrli:monetaryItemType","xbrli:item","duration",NA,"true","debit","http://xbrl.iasb.org/taxonomy/2010-04-30/ifrs"
"3048","ifrs_TaxRateEffectFromChangeInTaxRate","xbrli:pureItemType","xbrli:item","duration",NA,"true",NA,"http://xbrl.iasb.org/taxonomy/2010-04-30/ifrs"
"3049","ifrs_TaxRateEffectOfExpenseNotDeductibleInDeterminingTaxableProfitTaxLoss","xbrli:pureItemType","xbrli:item","duration",NA,"true",NA,"http://xbrl.iasb.org/taxonomy/2010-04-30/ifrs"
"3050","ifrs_TaxRateEffectOfForeignTaxRates","xbrli:pureItemType","xbrli:item","duration",NA,"true",NA,"http://xbrl.iasb.org/taxonomy/2010-04-30/ifrs"
"3051","ifrs_TaxRateEffectOfRevenuesExemptFromTaxation","xbrli:pureItemType","xbrli:item","duration",NA,"true",NA,"http://xbrl.iasb.org/taxonomy/2010-04-30/ifrs"
"3052","ifrs_TaxRateEffectOfTaxLosses","xbrli:pureItemType","xbrli:item","duration",NA,"true",NA,"http://xbrl.iasb.org/taxonomy/2010-04-30/ifrs"
"3053","ifrs_TemporaryDifferenceMember","nonnum:domainItemType","xbrli:item","duration","true","true",NA,"http://xbrl.iasb.org/taxonomy/2010-04-30/ifrs"
"3054","ifrs_TemporaryDifferenceUnusedTaxLossesAndUnusedTaxCreditsAxis","xbrli:stringItemType","xbrldt:dimensionItem","duration","true","true",NA,"http://xbrl.iasb.org/taxonomy/2010-04-30/ifrs"
"3055","ifrs_TemporaryDifferenceUnusedTaxLossesAndUnusedTaxCreditsMember","nonnum:domainItemType","xbrli:item","duration","true","true",NA,"http://xbrl.iasb.org/taxonomy/2010-04-30/ifrs"
"3056","ifrs_TemporaryDifferencesAssociatedWithInvestmentsInSubsidiariesBranchesAndAssociatesAndInterestsInJointVentures","xbrli:monetaryItemType","xbrli:item","duration",NA,"true",NA,"http://xbrl.iasb.org/taxonomy/2010-04-30/ifrs"
"3057","ifrs_TerminationBenefitObligation","xbrli:monetaryItemType","xbrli:item","instant","false","true","credit","http://xbrl.iasb.org/taxonomy/2010-04-30/ifrs"
"3058","ifrs_TerminationBenefitsExpense","xbrli:monetaryItemType","xbrli:item","duration",NA,"true","debit","http://xbrl.iasb.org/taxonomy/2010-04-30/ifrs"
"3059","ifrs_TerminationBenefitsMember","nonnum:domainItemType","xbrli:item","duration","true","true",NA,"http://xbrl.iasb.org/taxonomy/2010-04-30/ifrs"
"3060","ifrs_TimingAndReasonForTransferBetweenFinancialLiabilitiesAndEquityAttributableToChangeInRedemptionProhibition","xbrli:stringItemType","xbrli:item","duration",NA,"true",NA,"http://xbrl.iasb.org/taxonomy/2010-04-30/ifrs"
"3061","ifrs_TradeAndOtherCurrentPayables","xbrli:monetaryItemType","xbrli:item","instant",NA,"true","credit","http://xbrl.iasb.org/taxonomy/2010-04-30/ifrs"
"3062","ifrs_TradeAndOtherCurrentPayablesAbstract","xbrli:stringItemType","xbrli:item","duration","true","true",NA,"http://xbrl.iasb.org/taxonomy/2010-04-30/ifrs"
"3063","ifrs_TradeAndOtherCurrentPayablesToRelatedParties","xbrli:monetaryItemType","xbrli:item","instant",NA,"true","credit","http://xbrl.iasb.org/taxonomy/2010-04-30/ifrs"
"3064","ifrs_TradeAndOtherCurrentPayablesToTradeSuppliers","xbrli:monetaryItemType","xbrli:item","instant",NA,"true","credit","http://xbrl.iasb.org/taxonomy/2010-04-30/ifrs"
"3065","ifrs_TradeAndOtherCurrentReceivables","xbrli:monetaryItemType","xbrli:item","instant",NA,"true","debit","http://xbrl.iasb.org/taxonomy/2010-04-30/ifrs"
"3066","ifrs_TradeAndOtherCurrentReceivablesAbstract","xbrli:stringItemType","xbrli:item","duration","true","true",NA,"http://xbrl.iasb.org/taxonomy/2010-04-30/ifrs"
"3067","ifrs_TradeAndOtherCurrentReceivablesArisingFromAccruedIncomeNotYetBilled","xbrli:monetaryItemType","xbrli:item","instant",NA,"true","debit","http://xbrl.iasb.org/taxonomy/2010-04-30/ifrs"
"3068","ifrs_TradeAndOtherCurrentReceivablesDueFromOtherParties","xbrli:monetaryItemType","xbrli:item","instant",NA,"true","debit","http://xbrl.iasb.org/taxonomy/2010-04-30/ifrs"
"3069","ifrs_TradeAndOtherCurrentReceivablesDueFromRelatedParties","xbrli:monetaryItemType","xbrli:item","instant",NA,"true","debit","http://xbrl.iasb.org/taxonomy/2010-04-30/ifrs"
"3070","ifrs_TradeAndOtherPayables","xbrli:monetaryItemType","xbrli:item","instant",NA,"true","credit","http://xbrl.iasb.org/taxonomy/2010-04-30/ifrs"
"3071","ifrs_TradeAndOtherPayablesAbstract","xbrli:stringItemType","xbrli:item","duration","true","true",NA,"http://xbrl.iasb.org/taxonomy/2010-04-30/ifrs"
"3072","ifrs_TradeAndOtherPayablesMember","nonnum:domainItemType","xbrli:item","duration","true","true",NA,"http://xbrl.iasb.org/taxonomy/2010-04-30/ifrs"
"3073","ifrs_TradeAndOtherPayablesToRelatedParties","xbrli:monetaryItemType","xbrli:item","instant",NA,"true","credit","http://xbrl.iasb.org/taxonomy/2010-04-30/ifrs"
"3074","ifrs_TradeAndOtherPayablesToTradeSuppliers","xbrli:monetaryItemType","xbrli:item","instant",NA,"true","credit","http://xbrl.iasb.org/taxonomy/2010-04-30/ifrs"
"3075","ifrs_TradeAndOtherReceivables","xbrli:monetaryItemType","xbrli:item","instant",NA,"true","debit","http://xbrl.iasb.org/taxonomy/2010-04-30/ifrs"
"3076","ifrs_TradeAndOtherReceivablesAbstract","xbrli:stringItemType","xbrli:item","duration","true","true",NA,"http://xbrl.iasb.org/taxonomy/2010-04-30/ifrs"
"3077","ifrs_TradeAndOtherReceivablesArisingFromAccruedIncomeNotYetBilled","xbrli:monetaryItemType","xbrli:item","instant",NA,"true","debit","http://xbrl.iasb.org/taxonomy/2010-04-30/ifrs"
"3078","ifrs_TradeAndOtherReceivablesDueFromOtherParties","xbrli:monetaryItemType","xbrli:item","instant",NA,"true","debit","http://xbrl.iasb.org/taxonomy/2010-04-30/ifrs"
"3079","ifrs_TradeAndOtherReceivablesDueFromRelatedParties","xbrli:monetaryItemType","xbrli:item","instant",NA,"true","debit","http://xbrl.iasb.org/taxonomy/2010-04-30/ifrs"
"3080","ifrs_TradeAndOtherReceivablesMember","nonnum:domainItemType","xbrli:item","duration","true","true",NA,"http://xbrl.iasb.org/taxonomy/2010-04-30/ifrs"
"3081","ifrs_TransferBetweenFinancialLiabilitiesAndEquityAttributableToChangeInRedemptionProhibition","xbrli:monetaryItemType","xbrli:item","duration",NA,"true",NA,"http://xbrl.iasb.org/taxonomy/2010-04-30/ifrs"
"3082","ifrs_TransferFromToInventoriesAndOwnerOccupiedPropertyInvestmentProperty","xbrli:monetaryItemType","xbrli:item","duration",NA,"true",NA,"http://xbrl.iasb.org/taxonomy/2010-04-30/ifrs"
"3083","ifrs_TransferOfFinancialInstrumentsIntoLevel3OfFairValueHierarchy","xbrli:stringItemType","xbrli:item","duration",NA,"true",NA,"http://xbrl.iasb.org/taxonomy/2010-04-30/ifrs"
"3084","ifrs_TransferOfFinancialInstrumentsOutOfLevel3OfFairValueHierarchy","xbrli:monetaryItemType","xbrli:item","duration",NA,"true",NA,"http://xbrl.iasb.org/taxonomy/2010-04-30/ifrs"
"3085","ifrs_TransferToPropertyPlantAndEquipmentInvestmentProperty","xbrli:monetaryItemType","xbrli:item","duration",NA,"true",NA,"http://xbrl.iasb.org/taxonomy/2010-04-30/ifrs"
"3086","ifrs_TransfersFromToOtherRetirementBenefitPlans","xbrli:monetaryItemType","xbrli:item","duration",NA,"true","credit","http://xbrl.iasb.org/taxonomy/2010-04-30/ifrs"
"3087","ifrs_TransfersToInvestmentPropertyAtFairValuePropertyPlantAndEquipment","xbrli:monetaryItemType","xbrli:item","duration",NA,"true",NA,"http://xbrl.iasb.org/taxonomy/2010-04-30/ifrs"
"3088","ifrs_TreasuryShares","xbrli:monetaryItemType","xbrli:item","instant",NA,"true","debit","http://xbrl.iasb.org/taxonomy/2010-04-30/ifrs"
"3089","ifrs_TreasurySharesMember","nonnum:domainItemType","xbrli:item","duration","true","true",NA,"http://xbrl.iasb.org/taxonomy/2010-04-30/ifrs"
"3090","ifrs_TypesOfHedgesAxis","xbrli:stringItemType","xbrldt:dimensionItem","duration","true","true",NA,"http://xbrl.iasb.org/taxonomy/2010-04-30/ifrs"
"3091","ifrs_TypesOfHedgesMember","nonnum:domainItemType","xbrli:item","duration","true","true",NA,"http://xbrl.iasb.org/taxonomy/2010-04-30/ifrs"
"3092","ifrs_TypesOfRisksAxis","xbrli:stringItemType","xbrldt:dimensionItem","duration","true","true",NA,"http://xbrl.iasb.org/taxonomy/2010-04-30/ifrs"
"3093","ifrs_TypesOfRisksMember","nonnum:domainItemType","xbrli:item","duration","true","true",NA,"http://xbrl.iasb.org/taxonomy/2010-04-30/ifrs"
"3094","ifrs_UnallocatedGoodwill","xbrli:monetaryItemType","xbrli:item","instant",NA,"true","debit","http://xbrl.iasb.org/taxonomy/2010-04-30/ifrs"
